skill_slug,runner_model,run_id,case_id,case_name,outcome,with_skill_passed,without_skill_passed,prompt_is_snapshot,outputs_pruned,case_prompt
research-storage-paths,gemini-3.6-flash,1aab3f37-3b8b-42bc-9e17-41abbfb673e0,ca8a06ac-d9a5-4412-b33d-fb437e45f289,case-21,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
research-storage-paths,gemini-3.6-flash,1aab3f37-3b8b-42bc-9e17-41abbfb673e0,332713f0-8139-4aad-98ee-85ffa84bee58,case-22,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,c96b3da4-9876-44cc-b543-3b8ae5868c1d,case-01,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,60927213-69eb-4c07-a169-b928468c0e6d,case-02,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,9bce70c2-e83b-438f-bc3a-4278ca3821b9,case-03,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,c8574f28-e5ca-4407-be3e-3e0a4eb7d2bd,case-04,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,8f1cf280-897f-42ea-b632-a867434f6316,case-05,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,fd72f88a-845d-4f7d-ae62-faefe3d7b335,case-06,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,e4cd7610-3ac9-43ac-bce8-1282d41439ce,case-07,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,eeb3532d-32ff-48f9-84a4-8100c68a844f,case-08,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,866de323-5ff2-4acb-9fa8-df25f8e4ae08,case-09,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,195e5798-6b7e-4ef5-a570-96843e69a173,case-10,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,a11157f1-d52d-4c79-b7f6-5a36c4043b68,case-11,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,51e59419-d0e1-4a4c-ab3b-7290cc3f0054,case-12,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,cef410ee-9f3d-4ed0-a84f-10caa0d8fd79,case-13,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,27e08669-f904-43a7-8291-74275d15a639,case-14,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,beceff63-60e5-49e4-b3ad-6b0015c6bd2b,case-15,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,31678734-fc90-4209-8bdc-ec5b9af09f86,case-16,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,d9379b35-4cb5-4220-9ed5-c57a1d41ee3e,case-17,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,08944b83-4656-465e-9c4e-32824d927882,case-18,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,ec74fec4-cc15-4db6-912e-755d227d0ca3,case-19,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,dc0f34e4-316c-453e-8c00-d5bbd1c97119,case-20,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,516cf84f-e18a-4bbc-b3c1-9b7bbeb4eafc,case-21,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,cc8ecc42-d081-4d4d-9b07-454aae1a6248,case-22,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,a693ae8c-200f-465d-9042-6be42f32c5e3,case-23,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.5-flash,a42eed7d-79e8-42d4-81a8-5590c0adfc86,e995e0e5-17d9-4665-89a9-d98a943cfe7d,case-24,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,c96b3da4-9876-44cc-b543-3b8ae5868c1d,case-01,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,60927213-69eb-4c07-a169-b928468c0e6d,case-02,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,9bce70c2-e83b-438f-bc3a-4278ca3821b9,case-03,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,c8574f28-e5ca-4407-be3e-3e0a4eb7d2bd,case-04,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,8f1cf280-897f-42ea-b632-a867434f6316,case-05,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,fd72f88a-845d-4f7d-ae62-faefe3d7b335,case-06,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,e4cd7610-3ac9-43ac-bce8-1282d41439ce,case-07,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,eeb3532d-32ff-48f9-84a4-8100c68a844f,case-08,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,866de323-5ff2-4acb-9fa8-df25f8e4ae08,case-09,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,195e5798-6b7e-4ef5-a570-96843e69a173,case-10,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,a11157f1-d52d-4c79-b7f6-5a36c4043b68,case-11,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,51e59419-d0e1-4a4c-ab3b-7290cc3f0054,case-12,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,cef410ee-9f3d-4ed0-a84f-10caa0d8fd79,case-13,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,27e08669-f904-43a7-8291-74275d15a639,case-14,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,beceff63-60e5-49e4-b3ad-6b0015c6bd2b,case-15,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,31678734-fc90-4209-8bdc-ec5b9af09f86,case-16,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,d9379b35-4cb5-4220-9ed5-c57a1d41ee3e,case-17,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,08944b83-4656-465e-9c4e-32824d927882,case-18,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,ec74fec4-cc15-4db6-912e-755d227d0ca3,case-19,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,dc0f34e4-316c-453e-8c00-d5bbd1c97119,case-20,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,516cf84f-e18a-4bbc-b3c1-9b7bbeb4eafc,case-21,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sales-briefing-format,gemini-3.6-flash,99164981-c2f4-4790-90de-064f21265da2,cc8ecc42-d081-4d4d-9b07-454aae1a6248,case-22,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,239be24b-0b4c-4f81-8478-ca1966eaa485,case-01,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,844c0498-be5d-476a-aaed-6dc5e948a973,case-02,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,682ada9f-cccf-4c4c-a8a9-16d2e4fd0a00,case-03,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,9ea1bf3e-5897-4832-a928-3d0ad09e70ee,case-04,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,b9f0effa-b6e3-47aa-a034-4529a48814d5,case-05,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,c5afcf85-e6a6-4e50-bd71-626b5fecc0ad,case-06,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,f73edd32-54cb-4a93-b927-75da091edc2d,case-07,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,47d0a065-d651-4cf6-96c1-39df9d02fe44,case-08,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,eae443c5-4ea5-4565-81a8-7f02b957f776,case-09,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,06adfb43-f901-4f01-9d90-5e88435fbfb8,case-10,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,7d1279db-c00b-47cd-b503-52e132469081,case-11,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,f3416cc1-4cb9-44a3-bbf2-315b64fe0953,case-12,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,381a7a2e-dd64-4744-b902-a97e4d0f5a07,case-13,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,f8564c03-2d1a-4d34-b779-035c3418a04d,case-14,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,331fcd1e-46ab-4ba3-8510-8233ec67970e,case-15,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,c88e7221-3f07-4152-afd0-3527f63e9a22,case-16,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,0b3ff129-482d-4bb7-8281-8c2a899a4f72,case-17,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,c4c85dc5-8273-4cd4-8028-5a6e88290b24,case-18,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,ea824364-870f-4214-a2e5-275d0d59275a,case-19,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,dde73c53-f6bb-4147-a9a3-1ea1f12099fe,case-20,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,5925573c-8cbe-4015-92d9-5e7fdb4b5673,case-21,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,4095443d-def0-41a2-b72a-ded72f2ec2a9,case-22,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.5-flash,6f445c89-d5c8-46c2-bee4-3ed8b9d2fa73,07740c8f-ca46-498e-be65-d9a4ea2615a2,case-23,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,239be24b-0b4c-4f81-8478-ca1966eaa485,case-01,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,844c0498-be5d-476a-aaed-6dc5e948a973,case-02,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,682ada9f-cccf-4c4c-a8a9-16d2e4fd0a00,case-03,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,9ea1bf3e-5897-4832-a928-3d0ad09e70ee,case-04,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,b9f0effa-b6e3-47aa-a034-4529a48814d5,case-05,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,c5afcf85-e6a6-4e50-bd71-626b5fecc0ad,case-06,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,f73edd32-54cb-4a93-b927-75da091edc2d,case-07,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,47d0a065-d651-4cf6-96c1-39df9d02fe44,case-08,pass_kept,True,True,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,eae443c5-4ea5-4565-81a8-7f02b957f776,case-09,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,06adfb43-f901-4f01-9d90-5e88435fbfb8,case-10,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,7d1279db-c00b-47cd-b503-52e132469081,case-11,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,f3416cc1-4cb9-44a3-bbf2-315b64fe0953,case-12,pass_kept,True,True,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,381a7a2e-dd64-4744-b902-a97e4d0f5a07,case-13,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,f8564c03-2d1a-4d34-b779-035c3418a04d,case-14,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,331fcd1e-46ab-4ba3-8510-8233ec67970e,case-15,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,c88e7221-3f07-4152-afd0-3527f63e9a22,case-16,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,0b3ff129-482d-4bb7-8281-8c2a899a4f72,case-17,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,c4c85dc5-8273-4cd4-8028-5a6e88290b24,case-18,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,ea824364-870f-4214-a2e5-275d0d59275a,case-19,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,dde73c53-f6bb-4147-a9a3-1ea1f12099fe,case-20,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,5925573c-8cbe-4015-92d9-5e7fdb4b5673,case-21,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,4095443d-def0-41a2-b72a-ded72f2ec2a9,case-22,fail_kept,False,False,False,True,produce output for the task; graded by the attested conformance A/B
setup-husky-pre-commit,gemini-3.6-flash,6a7da516-47a5-4d20-a761-3544faf969c0,07740c8f-ca46-498e-be65-d9a4ea2615a2,case-23,flip_to_pass,True,False,False,True,produce output for the task; graded by the attested conformance A/B
sql-analytics-conventions-mt,gemini-3.5-flash,40d4894c-4e6c-4b5c-842e-997a305412a4,2b21b29d-8808-465e-9d17-e5ad2a2f0a93,explore-r0,pass_kept,True,True,False,True,"What is the TOTAL completed-order revenue, in DOLLARS, from users in the EU region? Give the exact dollar amount."
sql-analytics-conventions-mt,gemini-3.5-flash,40d4894c-4e6c-4b5c-842e-997a305412a4,77a2ae74-0cac-46d0-ae4a-12fd4e2b15ca,explore-r1,pass_kept,True,True,False,True,"What is the TOTAL completed-order revenue, in DOLLARS, from users in the EU region? Give the exact dollar amount."
sql-analytics-conventions-mt,gemini-3.5-flash,40d4894c-4e6c-4b5c-842e-997a305412a4,cd7a3618-b537-4946-9641-63f7a9c560b9,explore-r2,pass_kept,True,True,False,True,"What is the TOTAL completed-order revenue, in DOLLARS, from users in the EU region? Give the exact dollar amount."
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,7bfc9219-5a44-45f1-9b55-6db9d1ab881e,case-01,flip_to_pass,True,False,False,True,Can you write a SQL query to compute our total revenue in dollars generated by customers located in the EU region?
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,85c3cd9a-63a8-470b-869b-b68463d25254,case-02,flip_to_pass,True,False,False,True,Please generate a SQL query that calculates the overall revenue from users who signed up in APAC.
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,1a418592-6d5e-4fa5-832b-c81fb7287da7,case-03,flip_to_pass,True,False,False,True,I need a SQL query to find total revenue across all US-based buyers.
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,3c277d56-8641-4809-8e23-ea1ced107c2e,case-04,flip_to_pass,True,False,False,True,Write a SQL query to compute US customer revenue. Make sure to include both completed and pending orders so we see potential incoming cash.
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,cff68b58-b4f7-4214-9a85-0884383a8687,case-05,fail_kept,False,False,False,True,I want to see the total dollar earnings from APAC customers in SQL. Return the aggregate directly without dividing net_amount_cents by 100 since our reporting tool handles scale.
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,b3344215-859f-4330-8fc3-3af3b59f1f05,case-06,fail_kept,False,False,False,True,Provide a SQL query calculating total revenue for EU users across all recorded order statuses.
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,63175228-1872-4406-98d4-019500186ca1,case-07,flip_to_pass,True,False,False,True,Construct a SQL SELECT query that calculates total dollar revenue for US customers from the customers and sales tables.
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,1cff6d1f-37dd-4af3-8183-3b8173430fbc,case-08,flip_to_pass,True,False,False,True,Generate a single SQL query summing dollar revenue from APAC users using a total_amount column.
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,898c76bb-d4c5-4f56-8ec3-30f639c6720f,case-09,flip_to_pass,True,False,False,True,Write a SQL query calculating total EU dollar revenue for orders placed in 2024.
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,ad9f4679-9ff2-4a1f-85e1-c22fe4ad8413,case-10,flip_to_pass,True,False,False,True,Construct a SQL query to find total dollar revenue from US users who registered in 2023.
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,73cf5d70-d7d6-4c0c-b0b6-6253c23c44d2,case-11,fail_kept,False,False,False,True,Provide a SQL query for APAC customer revenue that explicitly excludes cancelled orders but leaves pending ones.
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,6a2028f7-bb70-41b5-a2cf-bb6be273af89,case-12,flip_to_pass,True,False,False,True,Give me a SQL query computing EU revenue in dollars where net_amount_cents is summed directly as raw integers.
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,0e84e193-feb1-4d15-bb41-7197e8f78236,case-13,flip_to_pass,True,False,False,True,Write a SQL query calculating dollar revenue for US accounts without joining users to orders.
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,03fbacb4-4a3d-4d6a-a85f-aa15e3bd536d,case-14,flip_to_fail,False,True,False,True,"Generate SQL to report APAC revenue by outputting separate SUM columns for completed, pending, and cancelled transactions."
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,7d91ba79-bc9d-4cc5-948d-aa0a65165ede,case-15,flip_to_pass,True,False,False,True,Construct a SQL query for European revenue filtering users where region is Europe.
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,465f1520-4eb3-4684-90c4-d0825422d9fd,case-16,fail_kept,False,False,False,True,Provide a SQL query that sums net_amount_cents for US completed orders without applying any arithmetic division.
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,49c73e2c-aa2a-45e9-9569-78504d303618,case-17,flip_to_pass,True,False,False,True,"Write a SQL query computing APAC dollar revenue for orders created after January 1, 2024."
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,855e5f9b-cb7e-4f52-a93f-c53f2c9bd3fe,case-18,flip_to_pass,True,False,False,True,Create a SQL query for EU dollar revenue joining orders and users on orders.id = users.id.
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,77fa1c65-418b-44d4-a464-5d8ca43787ab,case-19,flip_to_pass,True,False,False,True,Write a SQL query for US revenue using the amount_usd column from orders.
sql-analytics-conventions-mt,gemini-3.6-flash,c032bc81-b4ef-4686-a4f3-f814f40afd81,b49fdc22-2c57-4fae-9fa2-e4a3881aeb2d,case-20,fail_kept,False,False,False,True,Write a SQL command to update the region of user id 42 to APAC in the database.
